Departure Airport Name,Departure Airport Code,Arrival Airport Name,Arrival Airport Code,DepartureTime,ArrivalTime,Flight_duration,TotalStops,Price,AvailableSeats,FlightNumber
Brussel,BRU,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:45,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:50,2u 50m,,219.99,10,1187
Brugge-Oostende,OST,Alicante,ALC,2023-05-28 06:00,2023-05-28 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-28 06:10,2023-05-28 08:55,2u 45m,,154.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-28 15:55,2023-05-28 18:35,2u 40m,,219.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-25 06:05,2023-05-25 08:50,2u 45m,,119.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-25 07:00,2023-05-25 09:50,2u 50m,,144.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-25 15:30,2023-05-25 18:10,2u 40m,,184.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-26 06:00,2023-05-26 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-26 06:05,2023-05-26 08:50,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-26 07:00,2023-05-26 09:50,2u 50m,,164.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:45,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-28 06:00,2023-05-28 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-28 06:10,2023-05-28 08:55,2u 45m,,154.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-28 15:55,2023-05-28 18:35,2u 40m,,219.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,9,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Luik,LGG,Alicante,ALC,2023-05-26 06:00,2023-05-26 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-26 06:05,2023-05-26 08:50,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-26 07:00,2023-05-26 09:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:45,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:50,2u 50m,,219.99,10,1187
Brugge-Oostende,OST,Alicante,ALC,2023-05-28 06:00,2023-05-28 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-28 06:10,2023-05-28 08:55,2u 45m,,154.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-28 15:55,2023-05-28 18:35,2u 40m,,219.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,9,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-05-27 06:00,2023-05-27 08:45,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-28 06:00,2023-05-28 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-28 06:10,2023-05-28 08:55,2u 45m,,154.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-28 15:55,2023-05-28 18:35,2u 40m,,219.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,9,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-28 06:00,2023-05-28 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-28 06:10,2023-05-28 08:55,2u 45m,,154.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-28 15:55,2023-05-28 18:35,2u 40m,,219.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Luik,LGG,Alicante,ALC,2023-05-29 06:00,2023-05-29 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-29 06:05,2023-05-29 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,9,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-05-30 06:00,2023-05-30 08:50,2u 50m,,169.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-30 06:15,2023-05-30 09:00,2u 45m,,114.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,9,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-31 06:00,2023-05-31 08:50,2u 50m,,134.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-31 06:05,2023-05-31 08:50,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:10,2u 40m,,174.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-31 06:30,2023-05-31 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-01 06:05,2023-06-01 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-01 07:00,2023-06-01 09:50,2u 50m,,169.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-01 15:30,2023-06-01 18:10,2u 40m,,169.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-07 06:00,2023-06-07 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-07 06:05,2023-06-07 08:50,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:10,2u 40m,,159.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:15,2u 45m,,104.99,10,1113
Luik,LGG,Alicante,ALC,2023-06-02 06:00,2023-06-02 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-02 06:05,2023-06-02 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-02 07:00,2023-06-02 09:50,2u 50m,,169.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-07 06:00,2023-06-07 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-07 06:05,2023-06-07 08:50,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:10,2u 40m,,159.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-08 06:05,2023-06-08 08:50,2u 45m,,124.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-08 07:00,2023-06-08 09:50,2u 50m,,159.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-08 15:30,2023-06-08 18:10,2u 40m,,154.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-03 06:00,2023-06-03 08:45,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-07 06:00,2023-06-07 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-07 06:05,2023-06-07 08:50,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:10,2u 40m,,159.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-08 06:05,2023-06-08 08:50,2u 45m,,124.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-08 07:00,2023-06-08 09:50,2u 50m,,159.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-08 15:30,2023-06-08 18:10,2u 40m,,154.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-09 06:00,2023-06-09 08:45,2u 45m,,144.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-09 06:05,2023-06-09 08:50,2u 45m,,119.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-09 07:00,2023-06-09 09:50,2u 50m,,129.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-04 06:00,2023-06-04 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-04 06:10,2023-06-04 08:55,2u 45m,,159.99,8,1111
Antwerpen,ANR,Alicante,ALC,2023-06-04 15:55,2023-06-04 18:35,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-07 06:00,2023-06-07 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-07 06:05,2023-06-07 08:50,2u 45m,,114.99,10,1111
Brussel,BRU,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:15,2u 45m,,104.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:10,2u 40m,,159.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-08 06:05,2023-06-08 08:50,2u 45m,,124.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-08 07:00,2023-06-08 09:50,2u 50m,,159.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-08 15:30,2023-06-08 18:10,2u 40m,,154.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-09 06:00,2023-06-09 08:45,2u 45m,,144.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-09 06:05,2023-06-09 08:50,2u 45m,,119.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-09 07:00,2023-06-09 09:50,2u 50m,,129.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-10 06:00,2023-06-10 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-10 06:00,2023-06-10 08:45,2u 45m,,159.99,9,1111
Luik,LGG,Alicante,ALC,2023-06-05 06:00,2023-06-05 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-05 06:05,2023-06-05 08:50,2u 45m,,144.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-06 06:00,2023-06-06 08:50,2u 50m,,154.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-06 06:15,2023-06-06 09:00,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-06 07:30,2023-06-06 10:10,2u 40m,,189.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-07 06:00,2023-06-07 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-07 06:05,2023-06-07 08:50,2u 45m,,114.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:10,2u 40m,,159.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-07 06:30,2023-06-07 09:15,2u 45m,,104.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-08 06:05,2023-06-08 08:50,2u 45m,,124.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-08 07:00,2023-06-08 09:50,2u 50m,,159.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-08 15:30,2023-06-08 18:10,2u 40m,,154.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-09 06:00,2023-06-09 08:45,2u 45m,,144.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-09 06:05,2023-06-09 08:50,2u 45m,,119.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-09 07:00,2023-06-09 09:50,2u 50m,,129.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-10 06:00,2023-06-10 08:50,2u 50m,,169.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-10 06:00,2023-06-10 08:45,2u 45m,,159.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-11 06:00,2023-06-11 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-11 06:10,2023-06-11 08:55,2u 45m,,139.99,10,1111
