Departure Airport Name,Departure Airport Code,Arrival Airport Name,Arrival Airport Code,DepartureTime,ArrivalTime,Flight_duration,TotalStops,Price,AvailableSeats,FlightNumber
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-07 06:00,2023-05-07 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-07 06:10,2023-05-07 08:55,2u 45m,,119.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-07 15:55,2023-05-07 18:35,2u 40m,,249.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-08 06:00,2023-05-08 08:45,2u 45m,,194.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-08 06:05,2023-05-08 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-08 16:30,2023-05-08 20:55,4u 25m,,99.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-09 06:00,2023-05-09 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-09 06:15,2023-05-09 09:00,2u 45m,,129.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-10 06:00,2023-05-10 08:50,2u 50m,,144.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-10 06:05,2023-05-10 08:50,2u 45m,,119.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:10,2u 40m,,289.99,5,1101
Brussel,BRU,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:15,2u 45m,,109.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-11 06:05,2023-05-11 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Luik,LGG,Alicante,ALC,2023-05-08 06:00,2023-05-08 08:45,2u 45m,,194.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-08 06:05,2023-05-08 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-08 16:30,2023-05-08 20:55,4u 25m,,99.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-09 06:00,2023-05-09 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-09 06:15,2023-05-09 09:00,2u 45m,,129.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-10 06:00,2023-05-10 08:50,2u 50m,,144.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-10 06:05,2023-05-10 08:50,2u 45m,,119.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:15,2u 45m,,109.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:10,2u 40m,,289.99,5,1101
Brussel,BRU,Alicante,ALC,2023-05-11 06:05,2023-05-11 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-05-09 06:00,2023-05-09 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-09 06:15,2023-05-09 09:00,2u 45m,,129.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-10 06:00,2023-05-10 08:50,2u 50m,,144.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-10 06:05,2023-05-10 08:50,2u 45m,,119.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:15,2u 45m,,109.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:10,2u 40m,,289.99,5,1101
Brussel,BRU,Alicante,ALC,2023-05-11 06:05,2023-05-11 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-10 06:00,2023-05-10 08:50,2u 50m,,144.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-10 06:05,2023-05-10 08:50,2u 45m,,119.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:10,2u 40m,,289.99,5,1101
Brussel,BRU,Alicante,ALC,2023-05-10 06:30,2023-05-10 09:15,2u 45m,,109.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-11 06:05,2023-05-11 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brussel,BRU,Alicante,ALC,2023-05-11 06:05,2023-05-11 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-11 07:00,2023-05-11 09:50,2u 50m,,154.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-11 15:30,2023-05-11 18:10,2u 40m,,289.99,5,1103
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Luik,LGG,Alicante,ALC,2023-05-12 06:00,2023-05-12 08:45,2u 45m,,184.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-12 06:05,2023-05-12 08:50,2u 45m,,184.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-12 07:00,2023-05-12 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-14 06:00,2023-05-14 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-14 06:10,2023-05-14 08:55,2u 45m,,229.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-14 15:55,2023-05-14 18:35,2u 40m,,269.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:45,2u 45m,,219.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:50,2u 50m,,194.99,10,1187
Luik,LGG,Alicante,ALC,2023-05-15 06:00,2023-05-15 08:45,2u 45m,,209.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-15 06:05,2023-05-15 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-15 16:30,2023-05-15 20:55,4u 25m,,134.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:50,2u 50m,,194.99,10,1187
Brussel,BRU,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:45,2u 45m,,219.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-21 06:00,2023-05-21 08:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-21 06:05,2023-05-21 08:50,2u 45m,,134.99,10,1137
Brussel,BRU,Alicante,ALC,2023-05-21 06:10,2023-05-21 08:55,2u 45m,,134.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-21 15:55,2023-05-21 18:35,2u 40m,,319.99,4,1103
Brugge-Oostende,OST,Alicante,ALC,2023-05-16 06:00,2023-05-16 08:50,2u 50m,,199.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-16 06:15,2023-05-16 09:00,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-16 07:30,2023-05-16 10:10,2u 40m,,339.99,3,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:50,2u 50m,,194.99,10,1187
Brussel,BRU,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:45,2u 45m,,219.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-21 06:00,2023-05-21 08:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-21 06:05,2023-05-21 08:50,2u 45m,,134.99,10,1137
Brussel,BRU,Alicante,ALC,2023-05-21 06:10,2023-05-21 08:55,2u 45m,,134.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-21 15:55,2023-05-21 18:35,2u 40m,,319.99,4,1103
Luik,LGG,Alicante,ALC,2023-05-22 06:00,2023-05-22 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-22 06:05,2023-05-22 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-22 16:30,2023-05-22 20:55,4u 25m,,109.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-17 06:00,2023-05-17 08:50,2u 50m,,214.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-17 06:05,2023-05-17 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:10,2u 40m,,274.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-17 06:30,2023-05-17 09:15,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:50,2u 50m,,194.99,10,1187
Brussel,BRU,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:45,2u 45m,,219.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-21 06:00,2023-05-21 08:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-21 06:05,2023-05-21 08:50,2u 45m,,134.99,10,1137
Brussel,BRU,Alicante,ALC,2023-05-21 06:10,2023-05-21 08:55,2u 45m,,134.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-21 15:55,2023-05-21 18:35,2u 40m,,319.99,4,1103
Luik,LGG,Alicante,ALC,2023-05-22 06:00,2023-05-22 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-22 06:05,2023-05-22 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-22 16:30,2023-05-22 20:55,4u 25m,,109.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-23 06:00,2023-05-23 08:50,2u 50m,,159.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-23 06:15,2023-05-23 09:00,2u 45m,,124.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-23 07:30,2023-05-23 10:10,2u 40m,,289.99,2,1101
Brussel,BRU,Alicante,ALC,2023-05-18 06:05,2023-05-18 08:50,2u 45m,,259.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-18 07:00,2023-05-18 09:50,2u 50m,,279.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-18 15:30,2023-05-18 18:10,2u 40m,,274.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-19 06:00,2023-05-19 08:45,2u 45m,,179.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-19 06:05,2023-05-19 08:50,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-19 07:00,2023-05-19 09:50,2u 50m,,179.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:45,2u 45m,,219.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-20 06:00,2023-05-20 08:50,2u 50m,,194.99,10,1187
Brugge-Oostende,OST,Alicante,ALC,2023-05-21 06:00,2023-05-21 08:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-21 06:05,2023-05-21 08:50,2u 45m,,134.99,10,1137
Brussel,BRU,Alicante,ALC,2023-05-21 06:10,2023-05-21 08:55,2u 45m,,134.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-21 15:55,2023-05-21 18:35,2u 40m,,319.99,4,1103
Luik,LGG,Alicante,ALC,2023-05-22 06:00,2023-05-22 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-22 06:05,2023-05-22 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-22 16:30,2023-05-22 20:55,4u 25m,,109.99,10,1343
Brugge-Oostende,OST,Alicante,ALC,2023-05-23 06:00,2023-05-23 08:50,2u 50m,,159.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-23 06:15,2023-05-23 09:00,2u 45m,,124.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-23 07:30,2023-05-23 10:10,2u 40m,,289.99,2,1101
Brugge-Oostende,OST,Alicante,ALC,2023-05-24 06:00,2023-05-24 08:50,2u 50m,,154.99,10,1171
