departure_airport_name,departure_airport_code,destination_airport_name,destination_airport_code,price,departure_date,flight_duration,date_scraped
Antwerpen,ANR,Alicante,ALC,2023-04-12 06:30,2023-04-12 09:10,2u 40m,,77.99,10,1101
Brussel,BRU,Alicante,ALC,2023-04-13 06:05,2023-04-13 08:50,2u 45m,,59.99,9,1111
Brugge-Oostende,OST,Alicante,ALC,2023-04-13 07:00,2023-04-13 09:50,2u 50m,,91.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-04-13 15:30,2023-04-13 18:10,2u 40m,,129.99,10,1103
Brussel,BRU,Alicante,ALC,2023-04-13 16:25,2023-04-13 19:10,2u 45m,,73.99,10,1113
Luik,LGG,Alicante,ALC,2023-04-14 06:00,2023-04-14 08:45,2u 45m,,114.99,10,1161
Brussel,BRU,Alicante,ALC,2023-04-14 06:20,2023-04-14 10:40,4u 20m,,59.99,10,1419
Brussel,BRU,Alicante,ALC,2023-04-14 06:25,2023-04-14 09:10,2u 45m,,77.99,10,1113
Antwerpen,ANR,Alicante,ALC,2023-04-14 06:30,2023-04-14 09:10,2u 40m,,104.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-04-14 07:00,2023-04-14 09:50,2u 50m,,104.99,9,1183
Brugge-Oostende,OST,Alicante,ALC,2023-04-15 06:00,2023-04-15 08:50,2u 50m,,124.99,10,1187
Brussel,BRU,Alicante,ALC,2023-04-15 06:00,2023-04-15 08:45,2u 45m,,109.99,10,1135
Brussel,BRU,Alicante,ALC,2023-04-15 17:00,2023-04-15 19:45,2u 45m,,79.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-04-16 06:00,2023-04-16 08:50,2u 50m,,144.99,10,1183
Brussel,BRU,Alicante,ALC,2023-04-16 06:10,2023-04-16 08:55,2u 45m,,77.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-04-16 15:55,2023-04-16 18:35,2u 40m,,269.99,5,1103
Brussel,BRU,Alicante,ALC,2023-04-16 16:30,2023-04-16 19:15,2u 45m,,99.99,10,1113
Brussel,BRU,Ibiza,IBZ,2023-04-13 06:20,2023-04-13 10:30,4u 10m,,79.99,10,1417
Brussel,BRU,Ibiza,IBZ,2023-04-16 06:30,2023-04-16 10:40,4u 10m,,99.99,10,1417
Luik,LGG,Malaga,AGP,2023-04-10 06:00,2023-04-10 10:50,4u 50m,,99.99,10,1161
Brussel,BRU,Malaga,AGP,2023-04-10 06:05,2023-04-10 09:10,3u 5m,,149.99,10,1011
Brussel,BRU,Malaga,AGP,2023-04-10 06:20,2023-04-10 09:25,3u 5m,,149.99,10,1013
Antwerpen,ANR,Malaga,AGP,2023-04-10 06:45,2023-04-10 09:50,3u 5m,,219.99,6,1001
Antwerpen,ANR,Malaga,AGP,2023-04-10 14:05,2023-04-10 17:10,3u 5m,,169.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-04-10 16:45,2023-04-10 19:55,3u 10m,,129.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-11 06:15,2023-04-11 09:20,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-11 14:15,2023-04-11 17:20,3u 5m,,254.99,6,1003
Brussel,BRU,Malaga,AGP,2023-04-11 16:00,2023-04-11 19:05,3u 5m,,129.99,10,1013
Brussel,BRU,Malaga,AGP,2023-04-12 06:05,2023-04-12 09:10,3u 5m,,97.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-12 06:30,2023-04-12 09:40,3u 10m,,99.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-13 06:05,2023-04-13 09:10,3u 5m,,97.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-04-13 06:25,2023-04-13 09:35,3u 10m,,95.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-13 15:55,2023-04-13 19:00,3u 5m,,89.99,10,1013
Brugge-Oostende,OST,Malaga,AGP,2023-04-14 06:00,2023-04-14 09:10,3u 10m,,99.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-14 06:00,2023-04-14 09:05,3u 5m,,97.99,10,1011
Luik,LGG,Malaga,AGP,2023-04-14 06:00,2023-04-14 10:50,4u 50m,,114.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-04-14 14:50,2023-04-14 17:55,3u 5m,,159.99,10,1003
Brussel,BRU,Malaga,AGP,2023-04-15 06:00,2023-04-15 09:05,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-15 06:50,2023-04-15 10:00,3u 10m,,159.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-04-15 13:35,2023-04-15 16:40,3u 5m,,149.99,10,1003
Brussel,BRU,Malaga,AGP,2023-04-15 14:25,2023-04-15 17:30,3u 5m,,99.99,10,1013
Brugge-Oostende,OST,Malaga,AGP,2023-04-16 06:15,2023-04-16 09:25,3u 10m,,134.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-04-16 08:30,2023-04-16 11:35,3u 5m,,149.99,10,1001
Brussel,BRU,Malaga,AGP,2023-04-16 13:50,2023-04-16 16:55,3u 5m,,104.99,10,1011
Brussel,BRU,Malaga,AGP,2023-04-16 15:25,2023-04-16 18:30,3u 5m,,97.99,10,1013
Brussel,BRU,Palma de Mallorca,PMI,2023-04-10 06:15,2023-04-10 08:50,2u 35m,,249.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-04-11 15:30,2023-04-11 18:05,2u 35m,,79.99,10,1413
Brussel,BRU,Palma de Mallorca,PMI,2023-04-13 06:20,2023-04-13 08:55,2u 35m,,104.99,10,1417
Brussel,BRU,Palma de Mallorca,PMI,2023-04-14 06:20,2023-04-14 08:55,2u 35m,,99.99,10,1419
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-14 07:00,2023-04-14 11:40,4u 40m,,99.99,9,1183
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-16 06:00,2023-04-16 10:40,4u 40m,,99.99,10,1183
Brussel,BRU,Palma de Mallorca,PMI,2023-04-16 06:30,2023-04-16 09:05,2u 35m,,119.99,10,1417
Brugge-Oostende,OST,Tenerife,TFS,2023-04-10 06:00,2023-04-10 10:00,5u 0m,,129.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-04-10 06:10,2023-04-10 10:10,5u 0m,,249.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-11 06:05,2023-04-11 10:05,5u 0m,,139.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-11 13:00,2023-04-11 17:00,5u 0m,,99.99,10,1801
Luik,LGG,Tenerife,TFS,2023-04-12 12:30,2023-04-12 16:30,5u 0m,,119.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-04-12 13:10,2023-04-12 17:10,5u 0m,,87.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-12 14:05,2023-04-12 18:05,5u 0m,,109.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-13 12:40,2023-04-13 16:40,5u 0m,,99.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-13 13:50,2023-04-13 17:50,5u 0m,,77.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-14 13:35,2023-04-14 17:35,5u 0m,,109.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-14 13:40,2023-04-14 17:40,5u 0m,,99.99,10,1811
Brugge-Oostende,OST,Tenerife,TFS,2023-04-14 15:40,2023-04-14 19:40,5u 0m,,99.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-04-15 06:05,2023-04-15 10:05,5u 0m,,339.99,4,1751
Brussel,BRU,Tenerife,TFS,2023-04-15 08:00,2023-04-15 12:00,5u 0m,,109.99,10,1753
Luik,LGG,Tenerife,TFS,2023-04-15 14:55,2023-04-15 18:55,5u 0m,,139.99,10,1791
Brussel,BRU,Tenerife,TFS,2023-04-15 16:50,2023-04-15 20:50,5u 0m,,109.99,10,1755
Brussel,BRU,Tenerife,TFS,2023-04-16 14:10,2023-04-16 18:10,5u 0m,,109.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-16 14:40,2023-04-16 18:40,5u 0m,,224.99,10,1811
Brussel,BRU,Faro,FAO,2023-04-16 13:35,2023-04-16 15:50,3u 15m,,104.99,10,1941
Brussel,BRU,Kreta-Heraklion,HER,2023-04-14 08:00,2023-04-14 12:50,3u 50m,,144.99,10,2257
Brussel,BRU,Kreta-Heraklion,HER,2023-04-16 06:30,2023-04-16 11:20,3u 50m,,399.99,5,2263
Brussel,BRU,Rhodos,RHO,2023-04-16 07:30,2023-04-16 12:30,4u 0m,,119.99,10,2341
Luik,LGG,Alicante,ALC,2023-04-17 06:00,2023-04-17 08:45,2u 45m,,109.99,10,1161
Brussel,BRU,Alicante,ALC,2023-04-17 06:05,2023-04-17 08:50,2u 45m,,97.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-04-18 06:00,2023-04-18 08:50,2u 50m,,114.99,10,1171
Brussel,BRU,Alicante,ALC,2023-04-18 06:15,2023-04-18 09:00,2u 45m,,104.99,10,1135
Brugge-Oostende,OST,Alicante,ALC,2023-04-19 06:00,2023-04-19 08:50,2u 50m,,104.99,10,1171
Brussel,BRU,Alicante,ALC,2023-04-19 06:05,2023-04-19 08:50,2u 45m,,109.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-04-19 06:30,2023-04-19 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-04-19 06:30,2023-04-19 09:15,2u 45m,,129.99,10,1113
Brussel,BRU,Alicante,ALC,2023-04-20 06:05,2023-04-20 08:50,2u 45m,,129.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-04-20 07:00,2023-04-20 09:50,2u 50m,,109.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-04-20 15:30,2023-04-20 18:10,2u 40m,,209.99,9,1103
Luik,LGG,Alicante,ALC,2023-04-21 06:00,2023-04-21 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-04-21 06:15,2023-04-21 10:40,4u 25m,,299.99,4,1419
Antwerpen,ANR,Alicante,ALC,2023-04-21 06:35,2023-04-21 10:55,4u 20m,,154.99,10,1333
Brugge-Oostende,OST,Alicante,ALC,2023-04-21 07:00,2023-04-21 09:50,2u 50m,,159.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-04-22 06:00,2023-04-22 08:50,2u 50m,,154.99,10,1187
Brussel,BRU,Alicante,ALC,2023-04-22 06:05,2023-04-22 08:45,2u 40m,,299.99,9,1135
Brugge-Oostende,OST,Alicante,ALC,2023-04-23 06:00,2023-04-23 08:50,2u 50m,,209.99,10,1183
Brussel,BRU,Alicante,ALC,2023-04-23 06:10,2023-04-23 10:10,4u 0m,,139.99,10,1233
Brussel,BRU,Ibiza,IBZ,2023-04-20 06:20,2023-04-20 10:30,4u 10m,,299.99,3,1417
Antwerpen,ANR,Ibiza,IBZ,2023-04-21 06:35,2023-04-21 09:15,2u 40m,,299.99,10,1333
Brugge-Oostende,OST,Ibiza,IBZ,2023-04-21 15:30,2023-04-21 19:40,4u 10m,,229.99,10,1451
Brussel,BRU,Ibiza,IBZ,2023-04-22 06:15,2023-04-22 10:25,4u 10m,,239.99,10,1417
Brussel,BRU,Ibiza,IBZ,2023-04-23 06:30,2023-04-23 10:40,4u 10m,,199.99,10,1417
Luik,LGG,Malaga,AGP,2023-04-17 06:00,2023-04-17 10:50,4u 50m,,104.99,10,1161
Brussel,BRU,Malaga,AGP,2023-04-17 06:05,2023-04-17 09:10,3u 5m,,174.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-17 15:20,2023-04-17 18:25,3u 5m,,179.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-04-17 16:45,2023-04-17 19:55,3u 10m,,134.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-18 06:15,2023-04-18 09:20,3u 5m,,109.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-18 14:15,2023-04-18 17:20,3u 5m,,169.99,10,1003
Brussel,BRU,Malaga,AGP,2023-04-19 06:05,2023-04-19 09:10,3u 5m,,119.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-19 06:30,2023-04-19 09:40,3u 10m,,164.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-20 06:05,2023-04-20 09:10,3u 5m,,179.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-04-20 06:25,2023-04-20 09:35,3u 10m,,189.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-21 06:00,2023-04-21 09:05,3u 5m,,174.99,10,1011
Luik,LGG,Malaga,AGP,2023-04-21 06:00,2023-04-21 10:50,4u 50m,,99.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-04-21 14:50,2023-04-21 17:55,3u 5m,,269.99,6,1003
Brugge-Oostende,OST,Malaga,AGP,2023-04-21 17:10,2023-04-21 20:20,3u 10m,,194.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-22 06:00,2023-04-22 09:05,3u 5m,,204.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-22 06:50,2023-04-22 10:00,3u 10m,,214.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-04-22 13:35,2023-04-22 16:40,3u 5m,,309.99,2,1003
Brugge-Oostende,OST,Malaga,AGP,2023-04-23 06:00,2023-04-23 09:10,3u 10m,,154.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-04-23 08:30,2023-04-23 11:35,3u 5m,,359.99,2,1001
Brussel,BRU,Malaga,AGP,2023-04-23 13:35,2023-04-23 16:40,3u 5m,,229.99,2,1011
Brussel,BRU,Palma de Mallorca,PMI,2023-04-17 06:15,2023-04-17 08:50,2u 35m,,144.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-04-18 15:30,2023-04-18 18:05,2u 35m,,79.99,10,1413
Brussel,BRU,Palma de Mallorca,PMI,2023-04-20 06:20,2023-04-20 08:55,2u 35m,,299.99,2,1417
Brussel,BRU,Palma de Mallorca,PMI,2023-04-21 06:15,2023-04-21 08:55,2u 40m,,299.99,3,1419
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-21 15:30,2023-04-21 18:05,2u 35m,,249.99,10,1451
Brussel,BRU,Palma de Mallorca,PMI,2023-04-22 06:15,2023-04-22 08:50,2u 35m,,299.99,10,1417
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-23 06:00,2023-04-23 10:40,4u 40m,,319.99,10,1183
Brussel,BRU,Palma de Mallorca,PMI,2023-04-23 06:30,2023-04-23 09:05,2u 35m,,299.99,5,1417
Brugge-Oostende,OST,Tenerife,TFS,2023-04-17 06:00,2023-04-17 10:00,5u 0m,,249.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-04-17 06:10,2023-04-17 10:10,5u 0m,,309.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-18 06:05,2023-04-18 10:05,5u 0m,,259.99,10,1753
Luik,LGG,Tenerife,TFS,2023-04-19 12:30,2023-04-19 16:30,5u 0m,,144.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-04-19 13:10,2023-04-19 17:10,5u 0m,,229.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-19 14:05,2023-04-19 18:05,5u 0m,,149.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-20 13:00,2023-04-20 17:00,5u 0m,,154.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-20 13:50,2023-04-20 17:50,5u 0m,,229.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-21 06:05,2023-04-21 10:05,5u 0m,,194.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-21 13:35,2023-04-21 17:35,5u 0m,,179.99,10,1753
Brussel,BRU,Tenerife,TFS,2023-04-22 06:05,2023-04-22 10:05,5u 0m,,339.99,10,1751
Luik,LGG,Tenerife,TFS,2023-04-22 14:55,2023-04-22 18:55,5u 0m,,149.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-04-23 14:40,2023-04-23 18:40,5u 0m,,254.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-23 15:25,2023-04-23 19:25,5u 0m,,209.99,10,1753
Brussel,BRU,Faro,FAO,2023-04-23 16:35,2023-04-23 20:10,4u 35m,,299.99,7,1315
Brussel,BRU,Kreta-Heraklion,HER,2023-04-20 06:15,2023-04-20 11:05,3u 50m,,299.99,10,2265
Brussel,BRU,Kreta-Heraklion,HER,2023-04-21 06:20,2023-04-21 11:10,3u 50m,,349.99,10,2285
Brussel,BRU,Kreta-Heraklion,HER,2023-04-23 06:20,2023-04-23 11:10,3u 50m,,409.99,6,2283
Luik,LGG,Kreta-Heraklion,HER,2023-04-23 12:45,2023-04-23 19:15,5u 30m,,144.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-04-18 06:00,2023-04-18 11:00,4u 0m,,264.99,10,2367
Brussel,BRU,Rhodos,RHO,2023-04-21 06:00,2023-04-21 11:00,4u 0m,,224.99,10,2341
Brussel,BRU,Rhodos,RHO,2023-04-22 14:15,2023-04-22 19:15,4u 0m,,529.99,1,2341
Luik,LGG,Rhodos,RHO,2023-04-23 12:45,2023-04-23 17:35,3u 50m,,219.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-04-23 14:15,2023-04-23 19:15,4u 0m,,319.99,10,2341
Brussel,BRU,Corfu,CFU,2023-04-23 06:40,2023-04-23 10:45,3u 5m,,159.99,10,2197
Luik,LGG,Alicante,ALC,2023-04-24 06:00,2023-04-24 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-04-24 06:05,2023-04-24 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-04-25 06:00,2023-04-25 08:50,2u 50m,,144.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-04-25 07:30,2023-04-25 10:10,2u 40m,,249.99,2,1101
Brugge-Oostende,OST,Alicante,ALC,2023-04-26 06:00,2023-04-26 08:50,2u 50m,,149.99,9,1171
Brussel,BRU,Alicante,ALC,2023-04-26 06:05,2023-04-26 08:50,2u 45m,,134.99,10,1111
Brussel,BRU,Alicante,ALC,2023-04-26 06:30,2023-04-26 09:15,2u 45m,,134.99,10,1113
Brussel,BRU,Alicante,ALC,2023-04-27 06:05,2023-04-27 11:10,5u 5m,,169.99,10,1021
Brugge-Oostende,OST,Alicante,ALC,2023-04-27 07:00,2023-04-27 09:50,2u 50m,,159.99,10,1171
Luik,LGG,Alicante,ALC,2023-04-28 06:00,2023-04-28 08:45,2u 45m,,219.99,10,1161
Brussel,BRU,Alicante,ALC,2023-04-28 06:05,2023-04-28 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-04-28 07:00,2023-04-28 09:50,2u 50m,,189.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-04-29 06:00,2023-04-29 08:50,2u 50m,,264.99,10,1187
Brussel,BRU,Alicante,ALC,2023-04-29 16:50,2023-04-29 19:35,2u 45m,,264.99,10,1115
Brugge-Oostende,OST,Alicante,ALC,2023-04-30 06:00,2023-04-30 08:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-04-30 06:10,2023-04-30 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-04-30 15:55,2023-04-30 18:35,2u 40m,,309.99,3,1103
Antwerpen,ANR,Ibiza,IBZ,2023-04-24 08:40,2023-04-24 11:20,2u 40m,,144.99,10,1321
Brugge-Oostende,OST,Ibiza,IBZ,2023-04-24 16:30,2023-04-24 19:15,2u 45m,,71.99,10,1341
Brussel,BRU,Ibiza,IBZ,2023-04-27 06:20,2023-04-27 10:30,4u 10m,,399.99,2,1417
Antwerpen,ANR,Ibiza,IBZ,2023-04-28 06:35,2023-04-28 09:15,2u 40m,,329.99,10,1321
Brugge-Oostende,OST,Ibiza,IBZ,2023-04-28 15:30,2023-04-28 19:40,4u 10m,,279.99,10,1451
Brussel,BRU,Ibiza,IBZ,2023-04-29 16:00,2023-04-29 18:45,2u 45m,,204.99,10,1331
Brussel,BRU,Ibiza,IBZ,2023-04-30 17:15,2023-04-30 21:25,4u 10m,,134.99,10,1371
Luik,LGG,Malaga,AGP,2023-04-24 06:00,2023-04-24 10:50,4u 50m,,139.99,10,1161
Brussel,BRU,Malaga,AGP,2023-04-24 06:05,2023-04-24 09:10,3u 5m,,194.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-24 16:45,2023-04-24 19:55,3u 10m,,164.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-25 06:15,2023-04-25 09:20,3u 5m,,169.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-25 14:15,2023-04-25 17:20,3u 5m,,299.99,4,1003
Brussel,BRU,Malaga,AGP,2023-04-26 06:05,2023-04-26 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-04-26 06:30,2023-04-26 09:40,3u 10m,,189.99,10,1071
Brussel,BRU,Malaga,AGP,2023-04-27 06:05,2023-04-27 09:10,3u 5m,,279.99,2,1021
Brugge-Oostende,OST,Malaga,AGP,2023-04-27 06:25,2023-04-27 09:35,3u 10m,,239.99,10,1071
Luik,LGG,Malaga,AGP,2023-04-28 06:00,2023-04-28 10:50,4u 50m,,234.99,10,1161
Brussel,BRU,Malaga,AGP,2023-04-28 06:00,2023-04-28 09:05,3u 5m,,249.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-28 14:50,2023-04-28 17:55,3u 5m,,309.99,8,1003
Brugge-Oostende,OST,Malaga,AGP,2023-04-28 17:10,2023-04-28 20:20,3u 10m,,229.99,11,1071
Brugge-Oostende,OST,Malaga,AGP,2023-04-29 06:50,2023-04-29 10:00,3u 10m,,229.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-04-29 13:35,2023-04-29 16:40,3u 5m,,329.99,10,1003
Brussel,BRU,Malaga,AGP,2023-04-30 06:20,2023-04-30 09:25,3u 5m,,224.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-04-30 08:30,2023-04-30 11:35,3u 5m,,309.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-04-30 14:30,2023-04-30 17:40,3u 10m,,189.99,10,1071
Brussel,BRU,Palma de Mallorca,PMI,2023-04-24 06:15,2023-04-24 08:50,2u 35m,,149.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-04-25 15:30,2023-04-25 18:05,2u 35m,,79.99,10,1413
Brussel,BRU,Palma de Mallorca,PMI,2023-04-26 06:00,2023-04-26 08:35,2u 35m,,199.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-04-27 06:20,2023-04-27 08:55,2u 35m,,399.99,1,1417
Brussel,BRU,Palma de Mallorca,PMI,2023-04-28 06:20,2023-04-28 08:55,2u 35m,,279.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-28 15:30,2023-04-28 18:05,2u 35m,,164.99,10,1451
Brussel,BRU,Palma de Mallorca,PMI,2023-04-29 06:15,2023-04-29 08:50,2u 35m,,269.99,10,1411
Luik,LGG,Palma de Mallorca,PMI,2023-04-30 06:00,2023-04-30 08:30,2u 30m,,129.99,10,1431
Brussel,BRU,Palma de Mallorca,PMI,2023-04-30 06:15,2023-04-30 08:50,2u 35m,,259.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-04-30 07:00,2023-04-30 09:35,2u 35m,,159.99,10,1441
Brugge-Oostende,OST,Tenerife,TFS,2023-04-24 06:00,2023-04-24 10:00,5u 0m,,284.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-04-24 06:10,2023-04-24 10:10,5u 0m,,329.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-25 06:05,2023-04-25 10:05,5u 0m,,234.99,10,1753
Luik,LGG,Tenerife,TFS,2023-04-26 12:30,2023-04-26 16:30,5u 0m,,229.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-04-26 13:10,2023-04-26 17:10,5u 0m,,239.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-26 14:05,2023-04-26 18:05,5u 0m,,219.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-04-27 13:00,2023-04-27 17:00,5u 0m,,229.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-04-27 13:50,2023-04-27 17:50,5u 0m,,149.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-04-28 13:35,2023-04-28 17:35,5u 0m,,389.99,10,1753
Brussel,BRU,Tenerife,TFS,2023-04-29 06:05,2023-04-29 10:05,5u 0m,,499.99,10,1751
Luik,LGG,Tenerife,TFS,2023-04-29 14:55,2023-04-29 18:55,5u 0m,,479.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-04-30 13:00,2023-04-30 17:00,5u 0m,,389.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-04-30 14:30,2023-04-30 18:30,5u 0m,,429.99,10,1753
Brussel,BRU,Faro,FAO,2023-04-30 14:50,2023-04-30 18:25,4u 35m,,229.99,10,1315
Brussel,BRU,Kreta-Heraklion,HER,2023-04-24 06:15,2023-04-24 11:05,3u 50m,,329.99,5,2251
Brussel,BRU,Kreta-Heraklion,HER,2023-04-27 06:15,2023-04-27 11:10,3u 55m,,239.99,10,2251
Brussel,BRU,Kreta-Heraklion,HER,2023-04-28 06:20,2023-04-28 11:10,3u 50m,,319.99,10,2251
Brugge-Oostende,OST,Kreta-Heraklion,HER,2023-04-28 06:30,2023-04-28 11:30,4u 0m,,259.99,10,2281
Luik,LGG,Kreta-Heraklion,HER,2023-04-30 12:45,2023-04-30 19:15,5u 30m,,499.99,1,2365
Brussel,BRU,Rhodos,RHO,2023-04-25 06:00,2023-04-25 11:00,4u 0m,,459.99,9,2367
Brussel,BRU,Rhodos,RHO,2023-04-28 06:00,2023-04-28 11:00,4u 0m,,409.99,10,2341
Brussel,BRU,Rhodos,RHO,2023-04-30 14:15,2023-04-30 19:15,4u 0m,,459.99,10,2341
Brussel,BRU,Corfu,CFU,2023-04-28 12:50,2023-04-28 18:50,5u 0m,,289.99,10,2433
Brussel,BRU,Corfu,CFU,2023-04-30 06:40,2023-04-30 10:45,3u 5m,,319.99,10,2191
Luik,LGG,Alicante,ALC,2023-05-01 06:00,2023-05-01 08:45,2u 45m,,239.99,10,1161
Brussel,BRU,Alicante,ALC,2023-05-01 06:05,2023-05-01 08:50,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-02 06:00,2023-05-02 08:50,2u 50m,,194.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-02 06:15,2023-05-02 09:00,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-03 06:00,2023-05-03 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-05-03 06:05,2023-05-03 08:50,2u 45m,,164.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-05-03 06:30,2023-05-03 09:10,2u 40m,,219.99,10,1101
Brussel,BRU,Alicante,ALC,2023-05-03 06:30,2023-05-03 09:15,2u 45m,,139.99,10,1113
Brussel,BRU,Alicante,ALC,2023-05-04 06:05,2023-05-04 08:50,2u 45m,,139.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-05-04 07:00,2023-05-04 09:50,2u 50m,,134.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-05-04 15:30,2023-05-04 18:10,2u 40m,,209.99,10,1103
Luik,LGG,Alicante,ALC,2023-05-05 06:00,2023-05-05 08:45,2u 45m,,189.99,10,1161
